variant,code,name,entry_ts,entry_price,entry_score,entry_daily_return,entry_dist_from_high,entry_recent_5m_change,entry_bb_position,entry_bullish_count_5bars,exit_ts,exit_price,exit_reason,pnl_pct,holding_sec,date,stop
q5_lower_4,011000,진원생명과학,2026-05-20 09:03:20.465820+09:00,1501.0,5.0,9.88,,,,0,2026-05-20 09:04:02.397670+09:00,1618.0,grade_demote,7.794803464357095,41.93185,2026-05-20,-2.0
q5_lower_4,012330,현대모비스,2026-05-20 09:28:52.373479+09:00,541000.0,4.0,3.05,,,,0,2026-05-20 09:29:04.396685+09:00,540000.0,grade_demote,-0.18484288354898337,12.023206,2026-05-20,-2.0
q5_lower_4,017900,광전자,2026-05-20 10:16:48.379037+09:00,11420.0,4.0,19.21,,,,0,2026-05-20 10:16:58.406626+09:00,11460.0,grade_demote,0.3502626970227671,10.027589,2026-05-20,-2.0
q5_lower_4,018880,한온시스템,2026-05-20 09:01:58.388180+09:00,4595.0,7.0,0.99,,,,0,2026-05-20 09:02:02.376994+09:00,4580.0,grade_demote,-0.3264417845484222,3.988814,2026-05-20,-2.0
q5_lower_4,021880,메이슨캐피탈,2026-05-20 09:03:14.434275+09:00,326.0,4.0,15.6,,,,0,2026-05-20 09:03:26.379051+09:00,322.0,grade_demote,-1.2269938650306749,11.944776,2026-05-20,-2.0
q5_lower_4,028260,삼성물산,2026-05-20 09:00:08.396132+09:00,383000.0,4.0,0.66,,,,0,2026-05-20 09:00:14.420540+09:00,379500.0,grade_demote,-0.9138381201044387,6.024408,2026-05-20,-2.0
q5_lower_4,036930,주성엔지니어링,2026-05-20 09:01:02.383252+09:00,181900.0,6.0,2.83,,,,0,2026-05-20 09:03:02.436960+09:00,191000.0,grade_demote,5.0027487630566245,120.053708,2026-05-20,-2.0
q5_lower_4,042700,한미반도체,2026-05-20 09:00:52.415895+09:00,298500.0,4.0,3.65,,,,0,2026-05-20 09:01:02.383252+09:00,298000.0,grade_demote,-0.16750418760469013,9.967357,2026-05-20,-2.0
q5_lower_4,046970,우리로,2026-05-20 10:26:58.379119+09:00,8760.0,5.0,11.73,,,,0,2026-05-20 10:27:02.377316+09:00,8780.0,grade_demote,0.228310502283105,3.9981970000000002,2026-05-20,-2.0
q5_lower_4,047040,대우건설,2026-05-20 09:01:10.402619+09:00,27350.0,6.0,1.11,,,,0,2026-05-20 09:01:14.384653+09:00,27275.0,grade_demote,-0.2742230347349177,3.982034,2026-05-20,-2.0
q5_lower_4,049080,기가레인,2026-05-20 13:21:26.427258+09:00,1530.0,4.0,0.53,,,,0,2026-05-20 13:24:00.398066+09:00,1602.0,grade_demote,4.705882352941177,153.970808,2026-05-20,-2.0
q5_lower_4,062970,한국첨단소재,2026-05-20 12:40:40.372999+09:00,2765.0,4.0,13.32,,,,0,2026-05-20 12:40:50.373033+09:00,2750.0,grade_demote,-0.5424954792043399,10.000034,2026-05-20,-2.0
q5_lower_4,066430,아이로보틱스,2026-05-20 09:05:18.406604+09:00,4340.0,4.0,1.05,,,,0,2026-05-20 09:08:24.493923+09:00,4535.0,grade_demote,4.493087557603687,186.087319,2026-05-20,-2.0
q5_lower_4,066980,한성크린텍,2026-05-20 09:01:04.388434+09:00,1700.0,7.5,16.92,,,,0,2026-05-20 09:04:50.397193+09:00,1884.0,grade_demote,10.823529411764705,226.008759,2026-05-20,-2.0
q5_lower_4,067170,오텍,2026-05-20 09:01:40.409161+09:00,4095.0,7.0,12.04,,,,0,2026-05-20 09:02:02.376994+09:00,4075.0,grade_demote,-0.4884004884004884,21.967833,2026-05-20,-2.0
q5_lower_4,067310,하나마이크론,2026-05-20 09:07:40.457665+09:00,49300.0,4.0,3.68,,,,0,2026-05-20 09:08:02.384198+09:00,49600.0,grade_demote,0.6085192697768762,21.926533,2026-05-20,-2.0
q5_lower_4,069540,빛과전자,2026-05-20 09:51:26.373476+09:00,5050.0,6.0,9.54,,,,0,2026-05-20 09:54:04.425597+09:00,4905.0,stop_loss,-2.8712871287128716,158.052121,2026-05-20,-2.0
q5_lower_4,080220,제주반도체,2026-05-20 09:01:04.388434+09:00,100000.0,7.0,4.28,,,,0,2026-05-20 09:01:22.380367+09:00,98200.0,grade_demote,-1.7999999999999998,17.991933,2026-05-20,-2.0
q5_lower_4,086960,MDS테크,2026-05-20 12:43:40.373065+09:00,3835.0,5.0,11.16,,,,0,2026-05-20 12:43:44.398850+09:00,3820.0,grade_demote,-0.3911342894393742,4.025785,2026-05-20,-2.0
q5_lower_4,100590,머큐리,2026-05-20 13:19:58.373618+09:00,7030.0,4.0,0.14,,,,0,2026-05-20 13:20:02.374953+09:00,7010.0,grade_demote,-0.2844950213371266,4.001335,2026-05-20,-2.0
q5_lower_4,114450,그린생명과학,2026-05-20 09:44:52.373423+09:00,3175.0,4.0,11.01,,,,0,2026-05-20 09:45:04.378753+09:00,3165.0,grade_demote,-0.31496062992125984,12.00533,2026-05-20,-2.0
q5_lower_4,142280,녹십자엠에스,2026-05-20 09:01:26.403653+09:00,5040.0,7.0,3.7,,,,0,2026-05-20 09:02:02.376994+09:00,5060.0,grade_demote,0.3968253968253968,35.973341,2026-05-20,-2.0
q5_lower_4,185490,아이진,2026-05-20 10:01:34.434141+09:00,2210.0,4.0,28.34,,,,0,2026-05-20 10:01:40.387393+09:00,2205.0,grade_demote,-0.22624434389140274,5.953252,2026-05-20,-2.0
q5_lower_4,215790,이노인스트루먼트,2026-05-20 10:25:18.377694+09:00,1971.0,4.5,12.95,,,,0,2026-05-20 10:25:36.401382+09:00,1971.0,grade_demote,0.0,18.023688,2026-05-20,-2.0
q5_lower_4,253840,수젠텍,2026-05-20 09:16:08.442492+09:00,7340.0,6.0,10.71,,,,0,2026-05-20 09:17:22.461201+09:00,7440.0,grade_demote,1.3623978201634876,74.018709,2026-05-20,-2.0
q5_lower_4,264850,이랜시스,2026-05-20 13:04:40.373390+09:00,7680.0,5.0,12.28,,,,0,2026-05-20 13:05:04.373005+09:00,7640.0,grade_demote,-0.5208333333333333,23.999615,2026-05-20,-2.0
q5_lower_4,290690,소룩스,2026-05-20 09:01:10.402619+09:00,6210.0,5.0,3.16,,,,0,2026-05-20 09:01:14.384653+09:00,6190.0,grade_demote,-0.322061191626409,3.982034,2026-05-20,-2.0
q5_lower_4,298040,효성중공업,2026-05-20 09:00:08.396132+09:00,3646000.0,4.5,1.8399999999999999,,,,0,2026-05-20 09:00:14.420540+09:00,3585000.0,grade_demote,-1.6730663741086123,6.024408,2026-05-20,-2.0
q5_lower_4,329180,HD현대중공업,2026-05-20 09:18:40.439784+09:00,612000.0,4.0,2.34,,,,0,2026-05-20 09:18:52.471824+09:00,611000.0,grade_demote,-0.16339869281045752,12.03204,2026-05-20,-2.0
q5_lower_4,402340,SK스퀘어,2026-05-20 14:01:38.400276+09:00,1021000.0,7.0,0.1,,,,0,2026-05-20 14:01:46.373528+09:00,1022000.0,grade_demote,0.0979431929480901,7.9732520000000005,2026-05-20,-2.0
q5_lower_4,406820,뷰티스킨,2026-05-20 09:01:44.378911+09:00,4125.0,7.5,5.5,,,,0,2026-05-20 09:02:02.376994+09:00,4240.0,grade_demote,2.7878787878787876,17.998083,2026-05-20,-2.0
q5_lower_4,440110,파두,2026-05-20 09:01:10.402619+09:00,110000.0,7.0,1.9500000000000002,,,,0,2026-05-20 09:02:02.376994+09:00,112700.0,grade_demote,2.4545454545454546,51.974375,2026-05-20,-2.0
q5_inv_6,000660,SK하이닉스,2026-05-20 11:37:32.428705+09:00,1774000.0,6.0,1.6600000000000001,,,,0,2026-05-20 11:37:40.426223+09:00,1776000.0,grade_demote,0.11273957158962795,7.997518,2026-05-20,-2.0
q5_inv_6,001440,대한전선,2026-05-20 09:01:10.402619+09:00,54800.0,7.0,3.01,,,,0,2026-05-20 09:01:22.380367+09:00,54700.0,grade_demote,-0.18248175182481752,11.977748,2026-05-20,-2.0
q5_inv_6,001740,SK네트웍스,2026-05-20 09:02:12.430945+09:00,8340.0,6.0,1.71,,,,0,2026-05-20 09:02:32.378290+09:00,8420.0,grade_demote,0.9592326139088728,19.947345,2026-05-20,-2.0
q5_inv_6,001820,삼화콘덴서,2026-05-20 10:45:26.372959+09:00,73900.0,6.0,15.65,,,,0,2026-05-20 10:45:32.372960+09:00,73800.0,grade_demote,-0.13531799729364005,6.000001,2026-05-20,-2.0
q5_inv_6,005930,삼성전자,2026-05-20 10:50:42.372977+09:00,276500.0,6.0,0.36,,,,0,2026-05-20 10:51:02.376675+09:00,277000.0,grade_demote,0.18083182640144665,20.003698,2026-05-20,-2.0
q5_inv_6,005935,삼성전자우,2026-05-20 09:01:34.373266+09:00,181900.0,7.0,0.61,,,,0,2026-05-20 09:01:40.409161+09:00,182100.0,grade_demote,0.10995052226498077,6.035895,2026-05-20,-2.0
q5_inv_6,005950,이수화학,2026-05-20 09:02:12.430945+09:00,13200.0,7.0,8.2,,,,0,2026-05-20 09:02:20.434766+09:00,13250.0,grade_demote,0.3787878787878788,8.003821,2026-05-20,-2.0
q5_inv_6,007660,이수페타시스,2026-05-20 09:01:04.388434+09:00,124300.0,6.0,2.81,,,,0,2026-05-20 09:02:02.376994+09:00,127100.0,grade_demote,2.252614641995173,57.98856,2026-05-20,-2.0
q5_inv_6,009150,삼성전기,2026-05-20 11:06:30.373010+09:00,990000.0,7.0,0.30000000000000004,,,,0,2026-05-20 11:06:52.376172+09:00,988000.0,grade_demote,-0.20202020202020202,22.003162,2026-05-20,-2.0
q5_inv_6,010170,대한광통신,2026-05-20 09:41:50.388159+09:00,23000.0,7.0,6.73,,,,0,2026-05-20 09:42:00.484269+09:00,23100.0,grade_demote,0.43478260869565216,10.09611,2026-05-20,-2.0
q5_inv_6,011000,진원생명과학,2026-05-20 09:03:50.411111+09:00,1571.0,7.0,15.01,,,,0,2026-05-20 09:04:02.397670+09:00,1618.0,grade_demote,2.9917250159134308,11.986559,2026-05-20,-2.0
q5_inv_6,012330,현대모비스,2026-05-20 10:09:00.373926+09:00,549000.0,7.0,4.57,,,,0,2026-05-20 10:09:02.420248+09:00,549000.0,grade_demote,0.0,2.046322,2026-05-20,-2.0
q5_inv_6,017900,광전자,2026-05-20 10:23:34.373145+09:00,11630.0,6.0,21.4,,,,0,2026-05-20 10:23:40.374255+09:00,11670.0,grade_demote,0.34393809114359414,6.00111,2026-05-20,-2.0
q5_inv_6,018880,한온시스템,2026-05-20 09:01:58.388180+09:00,4595.0,7.0,0.99,,,,0,2026-05-20 09:02:02.376994+09:00,4580.0,grade_demote,-0.3264417845484222,3.988814,2026-05-20,-2.0
q5_inv_6,021880,메이슨캐피탈,2026-05-20 09:04:24.378419+09:00,331.0,6.0,17.38,,,,0,2026-05-20 09:04:34.395632+09:00,331.0,grade_demote,0.0,10.017213,2026-05-20,-2.0
q5_inv_6,036930,주성엔지니어링,2026-05-20 09:01:02.383252+09:00,181900.0,6.0,2.83,,,,0,2026-05-20 09:01:30.377158+09:00,183900.0,grade_demote,1.0995052226498077,27.993906,2026-05-20,-2.0
q5_inv_6,042700,한미반도체,2026-05-20 10:56:24.475965+09:00,294500.0,6.0,2.26,,,,0,2026-05-20 10:57:04.446021+09:00,295000.0,grade_demote,0.1697792869269949,39.970056,2026-05-20,-2.0
q5_inv_6,046970,우리로,2026-05-20 10:27:18.394759+09:00,8890.0,7.0,13.39,,,,0,2026-05-20 10:29:42.373638+09:00,8970.0,grade_demote,0.8998875140607425,143.978879,2026-05-20,-2.0
q5_inv_6,047040,대우건설,2026-05-20 09:01:10.402619+09:00,27350.0,6.0,1.11,,,,0,2026-05-20 09:01:14.384653+09:00,27275.0,grade_demote,-0.2742230347349177,3.982034,2026-05-20,-2.0
q5_inv_6,066430,아이로보틱스,2026-05-20 09:06:00.373768+09:00,4505.0,7.0,4.89,,,,0,2026-05-20 09:08:24.493923+09:00,4535.0,grade_demote,0.6659267480577136,144.120155,2026-05-20,-2.0
q5_inv_6,066980,한성크린텍,2026-05-20 09:01:04.388434+09:00,1700.0,7.5,16.92,,,,0,2026-05-20 09:03:58.402119+09:00,1760.0,grade_demote,3.5294117647058822,174.013685,2026-05-20,-2.0
q5_inv_6,067170,오텍,2026-05-20 09:01:40.409161+09:00,4095.0,7.0,12.04,,,,0,2026-05-20 09:02:02.376994+09:00,4075.0,grade_demote,-0.4884004884004884,21.967833,2026-05-20,-2.0
q5_inv_6,067310,하나마이크론,2026-05-20 09:29:54.376917+09:00,50200.0,7.0,5.57,,,,0,2026-05-20 09:30:04.377310+09:00,50300.0,grade_demote,0.199203187250996,10.000393,2026-05-20,-2.0
q5_inv_6,069540,빛과전자,2026-05-20 09:51:26.373476+09:00,5050.0,6.0,9.54,,,,0,2026-05-20 09:54:04.425597+09:00,4905.0,stop_loss,-2.8712871287128716,158.052121,2026-05-20,-2.0
q5_inv_6,080220,제주반도체,2026-05-20 09:01:04.388434+09:00,100000.0,7.0,4.28,,,,0,2026-05-20 09:01:22.380367+09:00,98200.0,grade_demote,-1.7999999999999998,17.991933,2026-05-20,-2.0
q5_inv_6,114450,그린생명과학,2026-05-20 09:46:46.400384+09:00,3255.0,7.0,13.81,,,,0,2026-05-20 09:46:50.400155+09:00,3255.0,grade_demote,0.0,3.999771,2026-05-20,-2.0
q5_inv_6,142280,녹십자엠에스,2026-05-20 09:01:26.403653+09:00,5040.0,7.0,3.7,,,,0,2026-05-20 09:02:02.376994+09:00,5060.0,grade_demote,0.3968253968253968,35.973341,2026-05-20,-2.0
q5_inv_6,215790,이노인스트루먼트,2026-05-20 10:26:42.405648+09:00,2025.0,6.0,16.05,,,,0,2026-05-20 10:29:22.395648+09:00,2050.0,grade_demote,1.2345679012345678,159.99,2026-05-20,-2.0
q5_inv_6,253840,수젠텍,2026-05-20 09:16:08.442492+09:00,7340.0,6.0,10.71,,,,0,2026-05-20 09:17:22.461201+09:00,7440.0,grade_demote,1.3623978201634876,74.018709,2026-05-20,-2.0
q5_inv_6,290690,소룩스,2026-05-20 09:01:54.382283+09:00,6390.0,7.0,6.15,,,,0,2026-05-20 09:02:02.376994+09:00,6460.0,grade_demote,1.0954616588419406,7.994711,2026-05-20,-2.0
q5_inv_6,329180,HD현대중공업,2026-05-20 10:06:46.417897+09:00,629000.0,7.0,5.18,,,,0,2026-05-20 10:07:00.385617+09:00,628000.0,grade_demote,-0.1589825119236884,13.96772,2026-05-20,-2.0
q5_inv_6,402340,SK스퀘어,2026-05-20 14:01:38.400276+09:00,1021000.0,7.0,0.1,,,,0,2026-05-20 14:01:46.373528+09:00,1022000.0,grade_demote,0.0979431929480901,7.9732520000000005,2026-05-20,-2.0
q5_inv_6,406820,뷰티스킨,2026-05-20 09:01:44.378911+09:00,4125.0,7.5,5.5,,,,0,2026-05-20 09:02:02.376994+09:00,4240.0,grade_demote,2.7878787878787876,17.998083,2026-05-20,-2.0
q5_inv_6,440110,파두,2026-05-20 09:01:10.402619+09:00,110000.0,7.0,1.9500000000000002,,,,0,2026-05-20 09:02:02.376994+09:00,112700.0,grade_demote,2.4545454545454546,51.974375,2026-05-20,-2.0
p1_r14e,000660,SK하이닉스,2026-05-20 11:05:48.372994+09:00,1748000.0,5.0,0.17,,0.3444316877152698,-0.19298265334781456,3,2026-05-20 11:06:04.372996+09:00,1748000.0,grade_demote,0.0,16.000002,2026-05-20,-2.0
p1_r14e,001440,대한전선,2026-05-20 09:01:10.402619+09:00,54800.0,7.0,3.01,,,,0,2026-05-20 09:01:26.403653+09:00,54200.0,grade_demote,-1.094890510948905,16.001034,2026-05-20,-2.0
p1_r14e,001740,SK네트웍스,2026-05-20 09:02:06.438497+09:00,8320.0,5.0,1.46,,,,0,2026-05-20 09:02:32.378290+09:00,8420.0,grade_demote,1.201923076923077,25.939793,2026-05-20,-2.0
p1_r14e,001820,삼화콘덴서,2026-05-20 10:33:18.491650+09:00,74400.0,5.0,16.43,,,,0,2026-05-20 10:33:22.373024+09:00,74200.0,grade_demote,-0.2688172043010753,3.881374,2026-05-20,-2.0
p1_r14e,005930,삼성전자,2026-05-20 10:29:58.373006+09:00,274500.0,5.5,-0.36,,-0.3629764065335753,-1.098481261138776,2,2026-05-20 10:30:02.380094+09:00,274500.0,grade_demote,0.0,4.007088,2026-05-20,-2.0
p1_r14e,005935,삼성전자우,2026-05-20 09:01:34.373266+09:00,181900.0,7.0,0.61,,,,0,2026-05-20 09:01:40.409161+09:00,182100.0,grade_demote,0.10995052226498077,6.035895,2026-05-20,-2.0
p1_r14e,005950,이수화학,2026-05-20 09:02:12.430945+09:00,13200.0,7.0,8.2,,,,0,2026-05-20 09:02:24.394007+09:00,13120.0,grade_demote,-0.6060606060606061,11.963062,2026-05-20,-2.0
p1_r14e,007660,이수페타시스,2026-05-20 09:01:04.388434+09:00,124300.0,6.0,2.81,,,,0,2026-05-20 09:02:02.376994+09:00,127100.0,grade_demote,2.252614641995173,57.98856,2026-05-20,-2.0
p1_r14e,009150,삼성전기,2026-05-20 11:06:00.385188+09:00,988000.0,5.0,0.1,,1.3333333333333335,-0.5803235773688002,4,2026-05-20 11:06:04.372996+09:00,989000.0,grade_demote,0.10121457489878542,3.9878080000000002,2026-05-20,-2.0
p1_r14e,010170,대한광통신,2026-05-20 09:41:50.388159+09:00,23000.0,7.0,6.73,,6.235565819861432,0.010116494624401446,4,2026-05-20 09:42:00.484269+09:00,23100.0,grade_demote,0.43478260869565216,10.09611,2026-05-20,-2.0
p1_r14e,011000,진원생명과학,2026-05-20 09:03:20.465820+09:00,1501.0,5.0,9.88,,,,0,2026-05-20 09:04:02.397670+09:00,1618.0,grade_demote,7.794803464357095,41.93185,2026-05-20,-2.0
p1_r14e,012330,현대모비스,2026-05-20 10:09:00.373926+09:00,549000.0,7.0,4.57,,1.1049723756906076,-0.033670731703171454,2,2026-05-20 10:09:02.420248+09:00,549000.0,grade_demote,0.0,2.046322,2026-05-20,-2.0
p1_r14e,017900,광전자,2026-05-20 10:23:34.373145+09:00,11630.0,6.0,21.4,,1.838879159369527,,5,2026-05-20 10:23:40.374255+09:00,11670.0,grade_demote,0.34393809114359414,6.00111,2026-05-20,-2.0
p1_r14e,018880,한온시스템,2026-05-20 09:01:58.388180+09:00,4595.0,7.0,0.99,,,,0,2026-05-20 09:02:02.376994+09:00,4580.0,grade_demote,-0.3264417845484222,3.988814,2026-05-20,-2.0
p1_r14e,021880,메이슨캐피탈,2026-05-20 09:04:10.393590+09:00,327.0,5.0,15.96,,,,0,2026-05-20 09:04:16.375352+09:00,328.0,grade_demote,0.3058103975535168,5.981762,2026-05-20,-2.0
p1_r14e,036930,주성엔지니어링,2026-05-20 09:01:02.383252+09:00,181900.0,6.0,2.83,,,,0,2026-05-20 09:01:30.377158+09:00,183900.0,grade_demote,1.0995052226498077,27.993906,2026-05-20,-2.0
p1_r14e,042700,한미반도체,2026-05-20 09:35:38.419925+09:00,294500.0,5.0,2.26,,0.17006802721088435,-0.6939173923679288,2,2026-05-20 09:35:44.385813+09:00,295000.0,grade_demote,0.1697792869269949,5.965888,2026-05-20,-2.0
p1_r14e,046970,우리로,2026-05-20 10:27:18.394759+09:00,8890.0,7.0,13.39,,9.482758620689655,1.6057213626474585,5,2026-05-20 10:29:42.373638+09:00,8970.0,grade_demote,0.8998875140607425,143.978879,2026-05-20,-2.0
p1_r14e,047040,대우건설,2026-05-20 09:01:10.402619+09:00,27350.0,6.0,1.11,,,,0,2026-05-20 09:01:14.384653+09:00,27275.0,grade_demote,-0.2742230347349177,3.982034,2026-05-20,-2.0
p1_r14e,062970,한국첨단소재,2026-05-20 13:20:58.422425+09:00,2740.0,5.0,12.3,,1.107011070110701,0.372954497850602,3,2026-05-20 13:21:02.452002+09:00,2740.0,grade_demote,0.0,4.029577,2026-05-20,-2.0
p1_r14e,066430,아이로보틱스,2026-05-20 09:06:00.373768+09:00,4505.0,7.0,4.89,,12.204234122042342,,3,2026-05-20 09:08:24.493923+09:00,4535.0,grade_demote,0.6659267480577136,144.120155,2026-05-20,-2.0
p1_r14e,066980,한성크린텍,2026-05-20 09:01:04.388434+09:00,1700.0,7.5,16.92,,,,0,2026-05-20 09:03:58.402119+09:00,1760.0,grade_demote,3.5294117647058822,174.013685,2026-05-20,-2.0
p1_r14e,067170,오텍,2026-05-20 09:01:40.409161+09:00,4095.0,7.0,12.04,,,,0,2026-05-20 09:02:02.376994+09:00,4075.0,grade_demote,-0.4884004884004884,21.967833,2026-05-20,-2.0
p1_r14e,067310,하나마이크론,2026-05-20 09:29:54.376917+09:00,50200.0,7.0,5.57,,2.9743589743589745,,2,2026-05-20 09:30:04.377310+09:00,50300.0,grade_demote,0.199203187250996,10.000393,2026-05-20,-2.0
p1_r14e,069540,빛과전자,2026-05-20 09:51:26.373476+09:00,5050.0,6.0,9.54,,,,0,2026-05-20 09:54:04.425597+09:00,4905.0,stop_loss,-2.8712871287128716,158.052121,2026-05-20,-2.0
p1_r14e,080220,제주반도체,2026-05-20 09:01:04.388434+09:00,100000.0,7.0,4.28,,,,0,2026-05-20 09:01:22.380367+09:00,98200.0,grade_demote,-1.7999999999999998,17.991933,2026-05-20,-2.0
p1_r14e,100590,머큐리,2026-05-20 13:22:00.420927+09:00,7080.0,5.0,0.85,,1.1428571428571428,-0.3676638808854021,4,2026-05-20 13:22:04.453122+09:00,7080.0,grade_demote,0.0,4.032195,2026-05-20,-2.0
p1_r14e,114450,그린생명과학,2026-05-20 09:46:30.390657+09:00,3265.0,5.0,14.16,,3.815580286168521,,3,2026-05-20 09:46:56.407435+09:00,3210.0,grade_demote,-1.6845329249617151,26.016778,2026-05-20,-2.0
p1_r14e,142280,녹십자엠에스,2026-05-20 09:01:26.403653+09:00,5040.0,7.0,3.7,,,,0,2026-05-20 09:02:02.376994+09:00,5060.0,grade_demote,0.3968253968253968,35.973341,2026-05-20,-2.0
p1_r14e,185490,아이진,2026-05-20 10:02:44.397575+09:00,2205.0,5.0,28.05,,-1.342281879194631,-2.3921427758429,1,2026-05-20 10:02:48.383212+09:00,2210.0,grade_demote,0.22675736961451248,3.985637,2026-05-20,-2.0
p1_r14e,215790,이노인스트루먼트,2026-05-20 10:25:28.389560+09:00,1990.0,5.5,14.04,,,,0,2026-05-20 10:25:36.401382+09:00,1971.0,grade_demote,-0.9547738693467337,8.011822,2026-05-20,-2.0
p1_r14e,253840,수젠텍,2026-05-20 09:17:28.425844+09:00,7470.0,7.0,12.67,,12.669683257918551,,0,2026-05-20 09:17:32.426483+09:00,7470.0,grade_demote,0.0,4.000639,2026-05-20,-2.0
p1_r14e,264850,이랜시스,2026-05-20 13:04:40.373390+09:00,7680.0,5.0,12.28,,3.225806451612903,0.8140506458021491,3,2026-05-20 13:05:04.373005+09:00,7640.0,grade_demote,-0.5208333333333333,23.999615,2026-05-20,-2.0
p1_r14e,290690,소룩스,2026-05-20 09:01:10.402619+09:00,6210.0,5.0,3.16,,,,0,2026-05-20 09:01:14.384653+09:00,6190.0,grade_demote,-0.322061191626409,3.982034,2026-05-20,-2.0
p1_r14e,329180,HD현대중공업,2026-05-20 10:06:46.417897+09:00,629000.0,7.0,5.18,,1.615508885298869,0.32752535745835176,4,2026-05-20 10:07:00.385617+09:00,628000.0,grade_demote,-0.1589825119236884,13.96772,2026-05-20,-2.0
p1_r14e,402340,SK스퀘어,2026-05-20 14:01:38.400276+09:00,1021000.0,7.0,0.1,,0.6903353057199211,-0.056254314872445275,3,2026-05-20 14:01:46.373528+09:00,1022000.0,grade_demote,0.0979431929480901,7.9732520000000005,2026-05-20,-2.0
p1_r14e,406820,뷰티스킨,2026-05-20 09:01:44.378911+09:00,4125.0,7.5,5.5,,,,0,2026-05-20 09:02:02.376994+09:00,4240.0,grade_demote,2.7878787878787876,17.998083,2026-05-20,-2.0
p1_r14e,440110,파두,2026-05-20 09:01:10.402619+09:00,110000.0,7.0,1.9500000000000002,,,,0,2026-05-20 09:02:02.376994+09:00,112700.0,grade_demote,2.4545454545454546,51.974375,2026-05-20,-2.0
p1_r14f,000660,SK하이닉스,2026-05-20 11:05:48.372994+09:00,1748000.0,5.0,0.17,,0.3444316877152698,-0.19298265334781456,3,2026-05-20 11:06:04.372996+09:00,1748000.0,grade_demote,0.0,16.000002,2026-05-20,-2.0
p1_r14f,001440,대한전선,2026-05-20 09:01:10.402619+09:00,54800.0,7.0,3.01,,,,0,2026-05-20 09:01:26.403653+09:00,54200.0,grade_demote,-1.094890510948905,16.001034,2026-05-20,-2.0
p1_r14f,001740,SK네트웍스,2026-05-20 09:02:06.438497+09:00,8320.0,5.0,1.46,,,,0,2026-05-20 09:02:32.378290+09:00,8420.0,grade_demote,1.201923076923077,25.939793,2026-05-20,-2.0
p1_r14f,001820,삼화콘덴서,2026-05-20 10:33:18.491650+09:00,74400.0,5.0,16.43,,,,0,2026-05-20 10:33:22.373024+09:00,74200.0,grade_demote,-0.2688172043010753,3.881374,2026-05-20,-2.0
p1_r14f,005930,삼성전자,2026-05-20 10:29:58.373006+09:00,274500.0,5.5,-0.36,,-0.3629764065335753,-1.098481261138776,2,2026-05-20 10:30:02.380094+09:00,274500.0,grade_demote,0.0,4.007088,2026-05-20,-2.0
p1_r14f,005935,삼성전자우,2026-05-20 09:01:34.373266+09:00,181900.0,7.0,0.61,,,,0,2026-05-20 09:01:40.409161+09:00,182100.0,grade_demote,0.10995052226498077,6.035895,2026-05-20,-2.0
p1_r14f,005950,이수화학,2026-05-20 09:02:12.430945+09:00,13200.0,7.0,8.2,,,,0,2026-05-20 09:02:24.394007+09:00,13120.0,grade_demote,-0.6060606060606061,11.963062,2026-05-20,-2.0
p1_r14f,007660,이수페타시스,2026-05-20 09:01:04.388434+09:00,124300.0,6.0,2.81,,,,0,2026-05-20 09:02:02.376994+09:00,127100.0,grade_demote,2.252614641995173,57.98856,2026-05-20,-2.0
p1_r14f,009150,삼성전기,2026-05-20 11:06:00.385188+09:00,988000.0,5.0,0.1,,1.3333333333333335,-0.5803235773688002,4,2026-05-20 11:06:04.372996+09:00,989000.0,grade_demote,0.10121457489878542,3.9878080000000002,2026-05-20,-2.0
p1_r14f,010170,대한광통신,2026-05-20 09:41:42.423952+09:00,22850.0,5.0,6.03,,5.542725173210162,-0.6421233955579316,4,2026-05-20 09:42:00.484269+09:00,23100.0,grade_demote,1.0940919037199124,18.060317,2026-05-20,-2.0
p1_r14f,011000,진원생명과학,2026-05-20 09:03:20.465820+09:00,1501.0,5.0,9.88,,,,0,2026-05-20 09:04:02.397670+09:00,1618.0,grade_demote,7.794803464357095,41.93185,2026-05-20,-2.0
p1_r14f,012330,현대모비스,2026-05-20 10:09:00.373926+09:00,549000.0,7.0,4.57,,1.1049723756906076,-0.033670731703171454,2,2026-05-20 10:09:02.420248+09:00,549000.0,grade_demote,0.0,2.046322,2026-05-20,-2.0
p1_r14f,017900,광전자,2026-05-20 10:17:40.375179+09:00,11580.0,5.0,20.88,,5.850091407678245,,4,2026-05-20 10:17:48.384954+09:00,11620.0,grade_demote,0.3454231433506045,8.009775,2026-05-20,-2.0
p1_r14f,018880,한온시스템,2026-05-20 09:01:58.388180+09:00,4595.0,7.0,0.99,,,,0,2026-05-20 09:02:02.376994+09:00,4580.0,grade_demote,-0.3264417845484222,3.988814,2026-05-20,-2.0
p1_r14f,021880,메이슨캐피탈,2026-05-20 09:04:10.393590+09:00,327.0,5.0,15.96,,,,0,2026-05-20 09:04:16.375352+09:00,328.0,grade_demote,0.3058103975535168,5.981762,2026-05-20,-2.0
p1_r14f,036930,주성엔지니어링,2026-05-20 09:01:02.383252+09:00,181900.0,6.0,2.83,,,,0,2026-05-20 09:01:30.377158+09:00,183900.0,grade_demote,1.0995052226498077,27.993906,2026-05-20,-2.0
